成都,西岸翠景,/loupan/p_xacjaawpc/,犀浦万福路96号,3居/2居/1居,建面 50~122m²,在售,普通住宅,6998,
成都,蜀鑫西TOWN,/loupan/p_sxxtaawpd/,国宁东路499号,4居/3居/2居,建面 64~112m²,在售,普通住宅,6300,
成都,COSMO天廊,/loupan/p_ctlaawvf/,上沙河铺街66号（地铁2号线塔子山公园站旁）,3居/2居/1居,建面 42~108m²,在售,普通住宅,18400,
成都,东立国际花城,/loupan/p_dlgjhcaacjw/,航都大街四段60号（双流欧尚店旁）,2居/1居,建面 52~92m²,在售,普通住宅,5998,
成都,华润二十四城七期,/loupan/p_hresscqqaasby/,二环路东三段双庆路6号,3居,建面 94~140m²,在售,普通住宅,14000,
成都,麓岭汇,/loupan/p_llhaakss/,麓山大道二段,5居/4居,建面 188~216m²,在售,普通住宅,18000,
成都,蓝光花满庭三期,/loupan/p_lghmtsqaaqtz/,太平碑路100号,3居/2居,建面 61~95m²,在售,普通住宅,5800,
成都,碧桂园城市花园,/loupan/p_bgycshyaalzh/,中铁产业园旁（九道堰北站附近）,4居/3居/2居,建面 74~141m²,在售,普通住宅,7400,
成都,金科双楠天都,/loupan/p_jksntdaasfv/,广福路99号（高架桥红牌路西站旁边）,1居,建面 45~56m²,在售,商业类,10000,
成都,格林城,/loupan/p_glcaaeep/,长顺大道一段（长顺家园旁）,,,在售,普通住宅,10500,
成都,泰博理想城,/loupan/p_tblxcaakme/,成华东中环二仙桥北一路,3居,建面 69~79m²,在售,普通住宅,9400,
成都,人居紫云庭,/loupan/p_zytaalyi/,航空西路（国际网球赛事中心旁）,4居/3居,建面 185~483m²,在售,别墅,,270
成都,营盛双子座,/loupan/p_ysszzaarxj/,红牌楼北街东侧与二环路交汇处（近丽都花园）,,,在售,普通住宅,12249,
成都,云立方,/loupan/p_ylfaalep/,成龙大道与龙城大道交汇处云立方,3居/2居,建面 76~121m²,在售,普通住宅,6300,
成都,蓝光金悦府,/loupan/p_lgjyfkpaaesr/,青龙场致强路266号（熊猫大道北富森旁）,4居/3居,建面 88~123m²,在售,普通住宅,9873,
成都,锦汇城,/loupan/p_jhcaaljp/,科锦路355号（川农大旁）,3居/2居,建面 76~114m²,在售,普通住宅,4300,
成都,SG珊顿道,/loupan/p_sgsddaaclh/,正府街77号（中国银行大厦背后）,,,在售,普通住宅,13000,
成都,润扬双铁广场,/loupan/p_rystgcaabbo/,天府路88号,3居,建面 48~91m²,在售,普通住宅,8300,
成都,财富中央城,/loupan/p_cfzycaalvi/,天府花城968号（国色天乡乐园向东300米）,3居/2居,建面 80~94m²,在售,普通住宅,4300,
成都,天府美岸,/loupan/p_tfmaaakxl/,南湖风景区南岸河滨路中段（二江寺水文化主题游园旁）,4居/3居,建面 89~131m²,在售,普通住宅,12500,
成都,湟普国际,/loupan/p_hpgjaafmi/,温江区光华大道三段399号,1居,建面 53m²,在售,普通住宅,8718,
成都,滨江和城,/loupan/p_bjhcaaqyh/,麓山大道二段（成都实验外国语西区旁）,,,在售,普通住宅,7100,
成都,洲际亚洲湾,/loupan/p_zjyzwaacqm/,光华大道三段江浦路288号,3居/2居/1居,建面 49~125m²,在售,普通住宅,6200,
成都,瑞升橄榄山,/loupan/p_rsglsaaegz/,胜利镇燕杨路2号（维也纳森林别墅旁）,6居/5居,建面 290~369m²,在售,别墅,,230
成都,金辉悦府,/loupan/p_jhyfaaubq/,百草路7号,,,在售,商业类,6500,
成都,东方希望天祥广场,/loupan/p_dfxwtxgcaawhp/,天府大道中段500号,,,在售,普通住宅,15000,
成都,博客小镇,/loupan/p_bkxzaaqsv/,三峨街999号,3居/2居,建面 77~90m²,在售,普通住宅,4127,
成都,锦城一品大厦,/loupan/p_jcypdsaaupy/,三官堂街与龙舟路交汇处,,,在售,商业类,38000,
成都,新鸿基悦城,/loupan/p_xhjycaavie/,天府大道南段海昌南路99号,4居,建面 149~202m²,在售,普通住宅,15000,
成都,蓝光T5公寓,/loupan/p_lgtyaaxdj/,西航港街道黄河中路二段388号,,,在售,商业类,7000,
成都,金穗苑,/loupan/p_jsyaaunc/,新华大道二段（金马国际体育城旁）,3居,建面 155~173m²,在售,普通住宅,5200,
成都,金马湖壹号,/loupan/p_jmhyhaaego/,金马国际体育城（金马湖畔）,3居,建面 228~286m²,在售,别墅,,180
成都,蓝光雍锦园,/loupan/p_lgyjyaaxdi/,清源二路126号,6居/5居/4居,建面 150~547m²,在售,别墅,27000,
成都,泰合国际财富中心,/loupan/p_thgjcfzxaaehu/,东大街(地铁2号线牛市口站A出口、二环BRT牛市口站),3居/2居,建面 69~104m²,在售,普通住宅,10000,
成都,中粮祥云一期,/loupan/p_undefinedaauhv/,武侯大道与大悦路交汇处,7居,建面 483m²,在售,别墅,,400
成都,蜀风花园城,/loupan/p_sfhycaathv/,金沙遗址路8号,6居,建面 496~499m²,在售,普通住宅,10500,
成都,昆仑华庭,/loupan/p_klhtaaxfi/,前卫街12号,3居/2居/1居,建面 49~108m²,在售,商业类,24000,
成都,世茂云湖,/loupan/p_smyhaaibk/,三岔镇三岔湖,4居/2居,建面 97~168m²,在售,普通住宅,12000,
成都,嘉裕第六洲,/loupan/p_jydlzaavbo/,羊马镇崇阳大道2199号(金马湖大桥旁),,,在售,别墅,7993,
成都,百维广场,/loupan/p_bwgcaavkl/,红光镇高店路西段226号,,,在售,商业类,3999,
成都,一品雅居,/loupan/p_ypyjaaupx/,学院路东段189号,3居/2居,建面 78~121m²,在售,普通住宅,4800,
成都,凯德领邸,/loupan/p_kdldaaxkd/,成都武侯区人民南路4段3号,4居/3居/2居/1居,建面 140~530m²,在售,商业类,25000,
成都,青龙广场,/loupan/p_qlgcaawnv/,东丽街与东紫路交汇处（动物园东大门）,,,在售,商业类,5750,
成都,紫金乐章,/loupan/p_zjyzaayeb/,二环路北三段21号,,,在售,普通住宅,8700,
成都,飞大壹号广场,/loupan/p_fdyhgcaaydq/,一环路北三段100号（益友商业广场斜对面）,,,在售,商业类,10150,
成都,双楠港汇广场,/loupan/p_undefinedaayei/,武阳大道二段261号,,,在售,商业类,9600,
